Rank,UCI ID,Name,Nationality,Team Code,Age,Points,
1955,10004635166,KRIZEK Matthias,AUSTRIA,TIR,29,13,
1956,10007582350,SLATER Alistair,GREAT BRITAIN,JLT,24,13,
1957,10003251302,GARCIA ECHEGUIBEL Egoitz,SPAIN,EBL,31,13,
1958,10010166186,FEDELI Alessandro,ITALY,,21,13,
1959,10007996117,VINCENT Léo,FRANCE,FDJ,22,13,
1960,10005864844,CLAUSEN Patrick,DENMARK,RIW,27,13,
1961,10009647036,JANSSEN Adriaan,NETHERLANDS,SEG,22,13,
1962,10009812239,MAAS Jan,NETHERLANDS,SEG,21,13,
1963,10048575459,BALDAUF Sebastian,GERMANY,VOL,28,13,
1964,10007969643,STASSEN Julien,BELGIUM,WVA,29,13,
1965,10009640063,SAJNOK Szymon,POLAND,ATG,20,13,
1966,10009190328,OLIVEIRA Ivo,PORTUGAL,AHB,21,13,
1967,10008659454,ABRAHAMSEN Jonas,NORWAY,UXT,22,13,
1968,10002761349,LANG Pirmin,SWITZERLAND,TRA,33,13,
1969,10009667042,RAMOS Rubén,ARGENTINA,TCT,25,13,
1970,10014179966,VEREECKEN Thomas,BELGIUM,,20,13,
1971,10007124430,SHELDEN Taylor,UNITED STATES OF AMERICA,JBC,30,13,
1972,10004610312,BAJC Andi,SLOVENIA,AMP,29,13,
1973,10007164644,OYOLA OYOLA Robigzon Leandro,COLOMBIA,MED,29,13,
1974,10010202259,GUERNALEC Thibault,FRANCE,,20,13,
1975,10009135259,WOUTERS Enzo,BELGIUM,LTS,21,13,
1976,10005747939,ERSHOV Artur,RUSSIAN FEDERATION,GAZ,27,13,
1977,10010945927,MORENO SALA Adrià,SPAIN,RAL,26,13,
1978,10065789626,COETZEE Dirk,NAMIBIA,,24,13,
1979,10010843974,KATHIDJIOTIS Charalambos,CYPRUS,,30,13,
1980,10010102835,HAKUZIMANA Camera,RWANDA,,25,13,
1981,10010080506,BREGU Laert,ALBANIA,,26,13,
1982,10008698153,TROIA Oliviero,ITALY,UAD,23,12,
1983,10010209535,ARCAS Jorge,SPAIN,MOV,25,12,
1984,10014282626,CORTE CORDERO Eduardo,MEXICO,CAS,25,12,
1985,10007520413,MARIO Vogt,GERMANY,ATG,25,12,
1986,10010038975,CAMPISTROUS Romain,FRANCE,ADT,25,12,
1987,10001398093,VOECKLER Thomas,FRANCE,DEN,38,12,
1988,10009688967,CEPEDA Jefferson,ECUADOR,MTE,21,12,
1989,10004715190,STAUDER Benjamin,GERMANY,,30,12,
1990,10032987559,SHNYRKO Aliaksei,BELARUS,RTS,23,12,
1991,10004572017,VAN MELSEN Kevin,BELGIUM,WGG,30,12,
1992,10011227530,IRIZAR LASKURAIN Julen,SPAIN,EUS,22,11,
1993,10004614453,BONNAFOND Guillaume,FRANCE,COF,30,11,
1994,10009805367,GONZALEZ VELASCO Adrian,SPAIN,EUS,25,11,
1995,10007966613,LAMMERTINK Steven,NETHERLANDS,TLJ,24,11,
1996,10008663393,BIERMANS Jenthe,BELGIUM,KAT,22,11,
1997,10006606589,CLARKE William,AUSTRALIA,CDT,32,11,
1998,10008691079,POUILLY Félix,FRANCE,RLM,23,11,
1999,10012902802,WHITE Liam,AUSTRALIA,DPV,23,11,
2000,10006009637,SILVESTRE Fábio,PORTUGAL,STA,27,11,
2001,10049562435,EL AFI Othmane,MOROCCO,,27,11,
2002,10008997843,VAN DER DUIN Patrick,NETHERLANDS,BDC,22,11,
2003,10009023206,DEBRETSION Aron,ERITREA,,25,11,
2004,10005334778,LEVARLET Guillaume,FRANCE,WGG,32,11,
2005,10006455433,COSTA RODRIGUES David,PORTUGAL,BOA,26,11,
2006,10008652986,PAULUS Dennis,AUSTRIA,HAC,23,11,
2007,10009986334,CHERKASOV Nikolay,RUSSIAN FEDERATION,,21,11,
2008,10015342451,TEGGART Matthew,IRELAND,SKT,21,11,
2009,10008689463,PEARSON Daniel,GREAT BRITAIN,ABS,23,11,
2010,10009818202,KUZMIN Anton,KAZAKHSTAN,TSE,21,11,
2011,10005986193,LEWIS Joseph,AUSTRALIA,HCR,28,11,
2012,10006120781,HNÍK Karel,CZECH REPUBLIC,,26,11,
2013,10008668346,CURRAN Geoffrey,UNITED STATES OF AMERICA,AHB,22,11,
2014,10009675328,JARA RODRIGUEZ Daniel,COSTA RICA,,20,11,
2015,10011232176,MACHADO DA SILVA Gabriel,BRAZIL,SOU,20,11,
2016,10025143592,BARTHE Cyril,FRANCE,,21,11,
2017,10056071539,HIBATULLAH Jamal,INDONESIA,,20,11,
2018,10006319229,TESLER Artem,UKRAINE,YUN,29,11,
2019,10006059147,PACHON MELO Oscar Mauricio,COLOMBIA,RTS,30,11,
2020,10008696032,STERBINI Simone,ITALY,BRD,24,11,
2021,10007889316,FRAYRE MOCTEZUMA Eder,MEXICO,ELV,26,11,
2022,10014547758,HAUGSVÆR Sindre Bjerkestrand,NORWAY,,23,11,
2023,10005626990,TEKOU Damien,CAMEROON,,33,11,
2024,10014992241,PRIMOŽIČ Jaka,SLOVENIA,,19,11,
2025,10036142685,ELLIOTT William,CANADA,,22,11,
2026,10008953181,PAREDES HERNANDEZ Jonathan Felipe,COLOMBIA,,28,11,
2027,10009246710,GOLDSTEIN Omer,ISRAEL,,21,11,
2028,10011061620,BEN-MORDECHAI Yuval,ISRAEL,,33,11,
2029,10051905690,PAREDES ARANCIBIA Ricardo,CHILE,,33,11,
2030,10006442501,ASKURAVA David,GEORGIA,,27,11,
2031,10009707660,BARTLEY Anthony,BERMUDA,,39,11,
2032,10008951262,MENDOZA José,BOLIVARIAN REPUBLIC OF VENEZUELA,,23,10,
2033,10005801085,BECERRA Eduin,BOLIVARIAN REPUBLIC OF VENEZUELA,,32,10,
2034,10010084344,MARONESE Marco,ITALY,BRD,23,10,
2035,10007096643,DUCULTY Bastien,FRANCE,ADT,25,10,
2036,10013183290,BORSO Andrea,ITALY,ADR,23,10,
2037,10005870605,TCATEVICH Aleksei,RUSSIAN FEDERATION,GAZ,28,10,
2038,10007631456,JÄGER Patrick,AUSTRIA,VOL,23,10,
2039,10014704877,GUGLIELMI Giovanni,ITALY,,21,10,
2040,10002523495,DOI Yukihiro,JAPAN,MTR,34,10,
2041,10052265604,LIPHONGYU Navuti,THAILAND,TCC,26,10,
2042,10006696317,DIELEMAN Michiel,BELGIUM,CIB,27,10,
2043,10011724957,LODERER Timon,GERMANY,WSA,26,10,
2044,10007421995,RACAULT Ronan,FRANCE,,29,10,
2045,10002738414,SELEDKOV Ivan,RUSSIAN FEDERATION,,34,10,
2046,10008732206,SILVA Rafael,PORTUGAL,EFP,27,10,
2047,10008674410,GOMES Luís,PORTUGAL,BOA,23,10,
2048,10014462175,CASTELLARNAU Florent,FRANCE,,24,10,
2049,10006465335,HAILE Dawit,ERITREA,,30,10,
2050,10009989061,BAMBA Karamoko,COTE D'IVOIRE,,21,10,
2051,10005549087,FOFANA Issiaka,COTE D'IVOIRE,,35,10,
2052,10052564482,FERNANDEZ TORRES Vladimir,COSTA RICA,,29,10,
2053,10002538350,JOVANOVIĆ Nebojša,SERBIA,DVP,34,10,
2054,10005975483,DIAZ Daniel,ARGENTINA,DMP,28,10,
2055,10008857696,DE ROOZE Niels,BELGIUM,TIS,25,10,
2056,10009990576,DE GROOTE Arne,BELGIUM,,20,10,
2057,10013000105,DE LANGE Thijs,NETHERLANDS,MET,23,10,
2058,10015348414,DEBUYCK Robbe,BELGIUM,,19,10,
2059,10002510967,POPKOV Vitalii,RUSSIAN FEDERATION,YUN,34,10,
2060,10009430909,DOYLE Elliot,CANADA,GQC,23,10,
2061,10003227353,BEYER Chad,UNITED STATES OF AMERICA,CYN,31,10,
2062,10004508258,VENTER Jaco,SOUTH AFRICA,DDD,30,10,
2063,10014285353,LOWIK Robin,NETHERLANDS,,22,10,
2064,10002250683,TURPIN Ludovic,FRANCE,,42,10,
2065,10035085284,VERMEULEN Moran,AUSTRIA,,20,10,
2066,10002480655,SERPA PEREZ Jose Rodolfo,COLOMBIA,,38,10,
2067,10010184374,AMBROSIUS Carlos,GERMANY,LKT,19,10,
2068,10014316675,ARNOULT Floryan,FRANCE,,21,10,
2069,10009660877,RUDLAND Hans Kristian Haadem,NORWAY,UXT,20,10,
2070,10007527786,TONELLI Alessandro,ITALY,BRD,25,10,
2071,10014950108,HUYS Laurens,BELGIUM,,19,10,
2072,10014825725,PERSON Tomáš,SLOVAKIA,,19,10,
2073,10009688866,MONTOYA MONTOYA Javier Ignacio,COLOMBIA,MED,20,10,
2074,10011234402,GIANNELLI Gabriele,ITALY,,21,10,
2075,10009787785,ROTONDI Matteo,ITALY,GME,21,10,
2076,10009648753,MALYNIVSKYI Vasyl,UKRAINE,,25,10,
2077,10013730332,GABORIAUD Guillaume,FRANCE,,25,10,
2078,10008705227,STASH Mamyr,RUSSIAN FEDERATION,LOK,24,10,
2079,10006088348,BOECKMANS Kris,BELGIUM,LTS,30,10,
2080,10008911957,DE LEÓN Jhonathan,GUATEMALA,,24,10,
2081,10015712162,DIAB Yahiaaldien,BAHRAIN,,22,10,
2082,10009845076,BROGI Adriano,ITALY,GME,26,10,
2083,10005986294,FREIBERG Michael,AUSTRALIA,IWS,27,10,
2084,10008719876,SOBALLA Carl,GERMANY,LKT,23,10,
2085,10064243181,KIANI Aria,UNITED STATES OF AMERICA,,25,10,
2086,10009979967,MUGISHA Samuel,RWANDA,DDC,20,10,
2087,10008662585,BECHELAGHEME Abderrahmane,ALGERIA,,22,10,
2088,10009976129,FUNG Ka Hoo,HONG KONG, CHINA,HKS,20,10
2089,10009778792,KENT-SPARK Oliver,AUSTRALIA,DPV,25,10,
2090,10009151730,CRISAFULLI Facundo,ARGENTINA,TCT,21,10,
2091,10004555647,PORTUONDO TORRES Pedro,CUBA,,32,10,
2092,10046248671,OGILVIE James,AUSTRALIA,,37,10,
2093,10015972345,SOSA DEL SOL Frank,CUBA,,19,10,
2094,10009696142,RIYADI Elan Sutomo,INDONESIA,PCT,28,10,
2095,10015011742,FOUCHE James,NEW ZEALAND,,19,10,
2096,10006723494,HORGAN Samuel,NEW ZEALAND,,30,10,
2097,10014395487,KAISLAVUO Jesse,FINLAND,,25,10,
2098,10010805073,ARCHIMANDRITES Armando,CYPRUS,,31,10,
2099,10015954864,BIN KRISNA Ghazzi,SINGAPORE,,21,10,
2100,10050359855,RAMIREZ RAMIREZ Fabian,COSTA RICA,,25,10,
2101,10008688049,OKISHEV Viktor,KAZAKHSTAN,KYL,23,10,
2102,10058760358,ALVAREZ NEIRA Alvaro Fernando,CHILE,,32,10,
2103,10016027111,MCDUNPHY Conn,IRELAND,RAL,20,10,
2104,10009795768,BRISEBOIS Olivier,CANADA,GQC,22,10,
2105,10009979260,KVASINA Filip,CROATIA,,19,10,
2106,10008731802,RODRIGUES João,PORTUGAL,W52,23,10,
2107,10010086667,WATSON Lindsay,IRELAND,,28,10,
2108,10015225748,YAU Chin Sing,HONG KONG, CHINA,,22,10
2109,10016094506,ZUKOWSKY Nickolas,CANADA,SPC,19,10,
2110,10010608346,SANTA CLARA LORES Onel,CUBA,,23,10,
2111,10054037165,VILLALOBOS QUESADA Joseph,COSTA RICA,,19,10,
2112,10009705640,VELIA Olsian,ALBANIA,AMO,23,10,
2113,10015196951,THIELMAN Gabriel,ARUBA,,19,10,
2114,10007927510,NEILAS Giorgios,GREECE,,37,10,
2115,10008695830,STEFANOVIĆ Stefan,SERBIA,,23,10,
2116,10007913968,RUIZ Cristian,EL SALVADOR,,22,10,
2117,10014506736,SAMUDIO CARRERA Carlos,PANAMA,,20,10,
2118,10009720693,JANG Jiung,KOREA,KCT,25,10,
2119,10007915281,MENGSTAB Meron Amanuel,ERITREA,,27,10,
2120,10010172553,STAVRAKAKIS Giorgios,GREECE,,19,10,
2121,10049314578,ÁGÚSTSSON Rúnar Örn,ICELAND,,32,10,
2122,10054506405,ČAUŠEVIĆ Edin,BOSNIA AND HERZEGOVINA,,19,10,
2123,10015755410,JURIES Titus,SOUTH AFRICA,,19,10,
2124,10063742825,PAUL Uwiduhaye,RWANDA,,23,10,
2125,10005876665,BRICEÑO Ralph,BOLIVARIAN REPUBLIC OF VENEZUELA,,30,10,
2126,10051960557,IACOBENCO Vlad,REPUBLIC OF MOLDOVA,,19,10,
2127,10005661750,LINCOLN Yannick,MAURITIUS,,35,10,
2128,10007999147,BETIRA Mouadh,ALGERIA,,25,10,
2129,10061701983,BIKIENGA Salfo,BURKINA FASO,,28,10,
2130,10014143287,KOC Vedat,TURKEY,,21,10,
2131,10011073542,YOKUBBAEV Alisher,UZBEKISTAN,,20,10,
2132,10014990625,PETKOVIĆ Carlo,CROATIA,,26,10,
2133,10013395175,ZUBENKO Mykyta,UKRAINE,ISD,22,10,
2134,10004507955,WESTMATTELMANN Daniel,GERMANY,LKH,30,10,
2135,10008826374,SHIN Dongin,KOREA,,23,10,
2136,10006297102,ALTOUNIAN Kevork,LEBANON,,41,10,
2137,10010957142,OMARSSON Ingvar,ICELAND,,28,10,
2138,10015251010,ROUKOZ Roy,LEBANON,,20,10,
2139,10053596726,TATAR Onur,BULGARIA,,19,10,
2140,10015145017,PIRES Raphael,BRAZIL,SOU,20,10,
2141,10002296052,NAVA CARVAJAL John Alberto,BOLIVARIAN REPUBLIC OF VENEZUELA,,39,9,
2142,10007609127,BAGÜES KALPARSORO Aritz,SPAIN,EUS,28,9,
2143,10003390839,BERARD Julien,FRANCE,ALM,30,9,
2144,10003062857,WAGNER Robert Thomas,GERMANY,TLJ,34,9,
2145,10009191136,OLIVEIRA Rui,PORTUGAL,AHB,21,9,
2146,10006836662,TAMAYO MARTINEZ Juan Sebastian,COLOMBIA,BSM,29,9,
2147,10003332235,SMITS Florian,NETHERLANDS,,36,9,
2148,10014952229,VAN DEN BERG Lars,NETHERLANDS,MET,19,9,
2149,10074643908,BARCELO ARAGON Fernando,SPAIN,,21,9,
2150,10011028476,BOSCH Manuel,AUSTRIA,VOL,28,9,
2151,10009316327,STEWART Mark,GREAT BRITAIN,SKT,22,9,
2152,10007360462,BIGUM Simon,DENMARK,ABB,24,9,
2153,10004642240,NAULEAU Bryan,FRANCE,DEN,29,9,
2154,10053798002,PRENDERGAST Chris,CANADA,HRB,23,9,
2155,10003038609,DE JONGE Maarten,NETHERLANDS,MCT,32,9,
2156,10008642276,BASSETT Stephen,UNITED STATES OF AMERICA,SPC,22,9,
2157,10009817087,KLARIS Magnus Bak,DENMARK,TCQ,21,9,
2158,10007502730,AMORES PALACIOS Julio Alberto,SPAIN,DCT,24,9,
2159,10006119569,DRUYTS Gerry,BELGIUM,PSV,26,9,
2160,10003316572,AHMAD LUTFI Muhammad Fauzan,MALAYSIA,,31,9,
2161,10009972085,SHAWKY Islam,EGYPT,,22,9,
2162,10014859067,SHEHATA ZAGHLOUL Ahmed,EGYPT,,23,9,
2163,10013551688,WHITFIELD Sean,AUSTRALIA,,22,8,
2164,10005608503,TORCKLER Michael,NEW ZEALAND,,30,8,
2165,10009154457,ABDUL HALIL Mohamad Izzat Hilmi,MALAYSIA,TSC,22,8,
2166,10006874452,KERBY Jordan,AUSTRALIA,,25,8,
2167,10003421555,ANDERSON Ryan,CANADA,DEN,30,8,
2168,10006878795,WACKERMANN Luca,ITALY,BRD,25,8,
2169,10007988942,LUKYANOV Dmitriy,KAZAKHSTAN,VAM,24,8,
2170,10008665316,BRICEÑO Fernando,BOLIVARIAN REPUBLIC OF VENEZUELA,,27,8,
2171,10005480783,ITO Masakazu,JAPAN,NIP,29,8,
2172,10008893062,HERNANDEZ MARTINEZ Oscar,SPAIN,LHL,25,8,
2173,10015093079,OTRUBA Jakub,CZECH REPUBLIC,SKC,19,8,
2174,10008707449,STÖHR Jan,CZECH REPUBLIC,PFG,26,8,
2175,10006461901,ZUBOV Matvey,RUSSIAN FEDERATION,,26,8,
2176,10006633770,MEIJERS Daan,NETHERLANDS,DCR,26,8,
2177,10006143013,ABE Takayuki,JAPAN,BLZ,31,8,
2178,10008081595,MERTZ Remy,BELGIUM,LTS,22,8,
2179,10012100126,MOGGIO Leonardo,ITALY,,25,8,
2180,10007507376,VELAZQUEZ Hugo Angel,ARGENTINA,TCT,25,8,
2181,10009382005,SWIRBUL Keegan,UNITED STATES OF AMERICA,JBC,22,8,
2182,10009213162,BYUKUSENGE Patrick,RWANDA,,26,8,
2183,10005792294,ALAWI Sayed Ahmed,BAHRAIN,VIB,30,8,
2184,10007130086,SURYADI Dadi,INDONESIA,TSG,28,8,
2185,10054296439,KIPKEMBOI Salim,KENYA,BAI,19,8,
2186,10007994905,BANASZEK Adrian,POLAND,KLS,24,8,
2187,10007173940,VIMPERE Théo,FRANCE,,27,8,
2188,10005862824,PÖLL Stefan,AUSTRIA,WSA,31,8,
2189,10009488806,NEUMAN Dominik,CZECH REPUBLIC,,22,8,
2190,10050091992,MAZUKI Nur Amirull Fakhruddin,MALAYSIA,TSG,25,8,
2191,10007518894,PELLAUD Simon,SWITZERLAND,ILU,25,8,
2192,10003390132,WALSLEBEN Philipp,GERMANY,,30,8,
2193,10007825961,COOLS Michael,BELGIUM,TIS,23,8,
2194,10009749288,GROOT Mitch,NETHERLANDS,,19,8,
2195,10016284563,TEMALEW Bereket Desalegn,ETHIOPIA,,20,8,
2196,10004595962,O'BRIEN Mark,AUSTRALIA,,30,8,
2197,10006415825,MARCOS VIDUEIRO Leandro,CUBA,,26,8,
2198,10008954191,VRABII Andrei,REPUBLIC OF MOLDOVA,,25,8,
2199,10005599106,BRAVO ISAGA Wilmer Nicolas,BOLIVARIAN REPUBLIC OF VENEZUELA,,36,7,
2200,10008976221,TORRES VILLAREAL Carlos Alberto,BOLIVARIAN REPUBLIC OF VENEZUELA,,24,7,
2201,10010998164,WEAVER Rolly,UNITED STATES OF AMERICA,,27,7,
2202,10009026034,VIEL Mattia,ITALY,UNI,22,7,
2203,10007211730,CATAFORD Alexander,CANADA,UHC,24,7,
2204,10015853117,PIPER Cameron,UNITED STATES OF AMERICA,ILU,26,7,
2205,10011044341,HETHERINGTON Ben,GREAT BRITAIN,MPC,22,7,
2206,10002064969,VICIOSO ARCOS Ángel,SPAIN,KAT,40,7,
2207,10007499191,BEYER Maximilian,GERMANY,,24,7,
2208,10009640265,ANTUNES Tiago,PORTUGAL,,20,7,
2209,10009520532,FILUTÁS Viktor,HUNGARY,,21,7,
2210,10002812980,MASCARAÑAS Richard,URUGUAY,,38,7,
2211,10009072211,VAN NIEKERK Morné,SOUTH AFRICA,,22,7,
2212,10010957748,VOLKERS Samuel,AUSTRALIA,,25,7,
2213,10004748738,KLINE Shane,UNITED STATES OF AMERICA,RLY,28,7,
2214,10009141929,RAMOS Alberto Rafael,DOMINICAN REPUBLIC,,25,7,
2215,10011940781,THOMASSON Nicolas,FRANCE,,25,7,
2216,10009571052,BONNET Pierre,FRANCE,,27,7,
2217,10013170964,BRAVARD Antoine,FRANCE,,23,7,
2218,10009748682,RIES Michel,LUXEMBOURG,,19,7,
2219,10009766062,HARDAHL Anders,DENMARK,TCQ,21,7,
2220,10014366084,INKELAAR Kevin,NETHERLANDS,,20,7,
2221,10009968752,KOOISTRA Marten,NETHERLANDS,SEG,20,7,
2222,10009147282,ZAKARIA Akmal Hakim,MALAYSIA,TSC,21,7,
2223,10009778186,THOMAS Ryan,AUSTRALIA,,22,7,
2224,10007723911,FOZING DASSIE Robert,CAMEROON,,28,7,
2225,10010586623,ORCEAU Clement,FRANCE,,22,7,
2226,10009194570,RAZUMOV Nikita,RUSSIAN FEDERATION,,21,7,
2227,10004448947,POULHIES Stéphane,FRANCE,ADT,32,7,
2228,10005611735,BECERRA ALARCON Carlos Andres,COLOMBIA,,35,7,
2229,10006522525,DE MELO Rodrigo Araujo,BRAZIL,,30,7,
2230,10003204620,MARYCZ Jaroslaw,POLAND,DSP,30,7,
2231,10012045865,ALIDOR Adrien,FRANCE,,28,7,
2232,10013892707,DE DECKER Alfdan,BELGIUM,,21,7,
2233,10015006688,DE PESTEL Sander,BELGIUM,,19,7,
2234,10006406832,OTHMAN Muhamad Adiq Husainie,MALAYSIA,TSG,26,7,
2235,10049183832,MIRANDA FIGUEROA Gonzalo Savas,CHILE,,38,7,
2236,10007732496,AL RIKABI Ali Abdul,IRAQ,,24,7,
2237,10012381022,AL RIKABI Abdulaa Tuayen,IRAQ,,25,7,
2238,10009715542,BISHNOI,INDIA,,24,7,
2239,10009715037,DILAWAR,INDIA,,21,7,
2240,10007727244,ALDIWANI Ahmed,IRAQ,VIB,28,7,
2241,10061361675,AHMED Ayad,IRAQ,,24,7,
2242,10009415751,PANWAR Arvind,INDIA,,27,7,
2243,10002462063,GONZALEZ ESCALANTE Ronald Javier,BOLIVARIAN REPUBLIC OF VENEZUELA,,36,6,
2244,10009507701,VALOGNES Quentin,FRANCE,TNN,21,6,
2245,10011020089,GENOVESE Nicola,ITALY,AZT,24,6,
2246,10006636602,CALLEEUW Joeri,BELGIUM,RLM,32,6,
2247,10050531021,VORRE Aske Louring,DENMARK,TGC,24,6,
2248,10009090496,PORZNER Manuel,GERMANY,THF,21,6,
2249,10008671982,FÅGLUM KARLSSON Marcus,SWEDEN,TTB,23,6,
2250,10009778994,CUETO MONTERO Juan Jose,DOMINICAN REPUBLIC,DCT,25,6,
2251,10005875251,BACON Romain,FRANCE,,27,6,
2252,10009774954,HSU Hsuan Ping,CHINESE TAIPEI,ACT,21,6,
2253,10005509277,GUTIERREZ REVUELTA Jose Manuel,SPAIN,KWC,29,6,
2254,10005932138,KUBOKI Kazushige,JAPAN,NIP,28,6,
2255,10008113224,VAN DER KOOIJ Bas,NETHERLANDS,DJP,22,6,
2256,10006626801,BERNARDINI Simone,ITALY,,26,6,
2257,10002524812,KUCUKBAY Kemal,TURKEY,,35,6,
2258,10015547565,OBAL Primož,SLOVENIA,,27,6,
2259,10014375683,IDJOUADIENE Pierre,FRANCE,,21,6,
2260,10008884877,FLET Axel,FRANCE,,23,6,
2261,10003037191,LEEZER Thomas,NETHERLANDS,TLJ,32,6,
2262,10008897510,MILANI Gianluca,ITALY,,26,6,
2263,10008017032,PARK Kyoungho,KOREA,GIC,24,6,
2264,10010199532,TOC XON Fredy Orlando,GUATEMALA,,20,6,
2265,10009486277,BRENES Carlos,COSTA RICA,,26,6,
2266,10002464487,FAST Konstantin,RUSSIAN FEDERATION,,41,6,
2267,10009009967,PICOUX Maximilien,BELGIUM,PCW,22,6,
2268,10011233994,PELEGRI FERRANDIS Oscar,SPAIN,,23,6,
2269,10008665720,BRYON Miguel,UNITED STATES OF AMERICA,HCR,22,6,
2270,10009713118,HARAKHAVIK Uladzimir,BELARUS,,22,6,
2271,10007852334,NADON Marc-Antoine,CANADA,HRB,23,6,
2272,10005840491,VEREECKEN Nicolas,BELGIUM,RLM,27,6,
2273,10010178415,VILLALOBOS HERNANDEZ Luis Ricardo,MEXICO,AVE,19,6,
2274,10009350275,PAWLAK Tobiasz,POLAND,,22,6,
2275,10002694055,HONIG Reinier,NETHERLANDS,VOL,34,6,
2276,10007855869,SCHMIDT Fabien,FRANCE,,28,6,
2277,10006566274,RAMOTHE Cédric,FRANCE,,28,6,
2278,10009636932,RODRIGUEZ SALAZAR John Anderson,COLOMBIA,DMP,21,6,
2279,10001462256,LAVERDE JIMENEZ Luis Felipe,COLOMBIA,ECZ,38,6,
2280,10007634183,SOLIZ VILCA Oscar,BOLIVIA,,32,6,
2281,10016293960,GEBREWAHD Tamrat Meresa,ETHIOPIA,,20,6,
2282,10008917617,CHOY Hiu Fung,HONG KONG, CHINA,HKS,21,6
2283,10008675622,HAVIK Piotr,NETHERLANDS,,23,6,
2284,10006886980,KUROEDA Shiki,JAPAN,AIS,25,6,
2285,10007210114,BEYK KHORMIZI Hamid,ISLAMIC REPUBLIC OF IRAN,,25,6,
2286,10014097922,STOCKMAN Michiel,BELGIUM,TIS,21,6,
2287,10004432779,RICHET Noël,FRANCE,,43,6,
2288,10006644379,TURGIS Jimmy,FRANCE,COF,26,6,
2289,10014890187,MEEUS Jordi,BELGIUM,,19,6,
2290,10050677733,DELGADO MOREIRA Luis,CHILE,,26,6,
2291,10004720042,RICHEZE Adrian,ARGENTINA,AFT,28,6,
2292,10007815756,MATIAS João,PORTUGAL,LAA,26,6,
2293,10014137833,LOGICA Enrico,ITALY,,22,6,
2294,10002279985,BLAHO Martin,CZECH REPUBLIC,,18,6,
2295,10004521089,SILIN Egor,RUSSIAN FEDERATION,BOA,29,6,
2296,10009164056,GANNA Filippo,ITALY,UAD,21,6,
2297,10008852848,EVENSEN Henrik,NORWAY,SEG,23,6,
2298,10002727401,LEOPOLD Hans-Jörg,AUSTRIA,WSA,34,6,
2299,10009811027,DIELISSEN Bart,NETHERLANDS,,23,6,
2300,10005472295,KHALILIKHOSROSHAHI Behnam,ISLAMIC REPUBLIC OF IRAN,TST,28,6,
2301,10008679763,KOZACHENKO Sergiy,UKRAINE,,23,6,
2302,10006477661,LINDAU Philip,SWEDEN,TCO,26,6,
2303,10016087028,GIANNOUTSOS Miltiadis,GREECE,,20,6,
2304,10010880148,VÁSQUEZ Elmer,EL SALVADOR,,36,6,
2305,10055945742,TORRES YUMAN Edgar Geovanny,GUATEMALA,,20,6,
2306,10063148192,WADIH Georges,LEBANON,,39,6,
2307,10010168917,TUYISHIMIRE Ephrem,RWANDA,,21,6,
2308,10007803834,FEDOROV Ruslan,UZBEKISTAN,XDS,24,6,
2309,10015103890,ORUJZADE Nijat,AZERBAIJAN,,19,6,
2310,10008662181,BARRIENTOS Julian,ARGENTINA,,23,5,
2311,10005474117,DOTTI Juan Pablo,ARGENTINA,SEP,33,5,
2312,10005852922,COUSIN Jerome,FRANCE,COF,28,5,
2313,10006064302,FENN Andrew,GREAT BRITAIN,ABS,27,5,
2314,10006064908,KONING Peter,NETHERLANDS,ABS,27,5,
2315,10010985939,SIERRA SANCHEZ Yecid Arturo,COLOMBIA,MZN,23,5,
2316,10005964167,MOSER Moreno,ITALY,AST,27,5,
2317,10010102936,MENDOZA GARNICA Gabriel José,BOLIVARIAN REPUBLIC OF VENEZUELA,,21,5,
2318,10009795263,BRADBURY Edmund,GREAT BRITAIN,JLT,25,5,
2319,10001557741,KNEES Christian,GERMANY,SKY,36,5,
2320,10060129674,YEMANE Dawit,ERITREA,,19,5,
2321,10011082636,GALARRETA UGARTE David,SPAIN,AMO,24,5,
2322,10002449535,SCHILLINGER Andreas,GERMANY,BOH,34,5,
2323,10008669659,DENZ Nico,GERMANY,ALM,23,5,
2324,10008708560,ZAHÁLKA Matěj,CZECH REPUBLIC,SKC,24,5,
2325,10010970579,SALVIETTI Niccolo',ITALY,,24,5,
2326,10009484257,KOMIN Aleksandr,RUSSIAN FEDERATION,,22,5,
2327,10013880882,POLI Umberto,ITALY,TNN,21,5,
2328,10001545314,TIRALONGO Paolo,ITALY,AST,40,5,
2329,10008624593,ŤOUPALÍK Adam,CZECH REPUBLIC,BEC,21,5,
2330,10051681378,KRAINER Taruia Frantz,FRANCE,,26,5,
2331,10014916358,BRUNEL Alexys,FRANCE,,19,5,
2332,10008935195,ARTUS Willy,FRANCE,,23,5,
2333,10007945189,HERMANS Quinten,BELGIUM,TFL,22,5,
2334,10009767274,DJURHUUS Stefan,DENMARK,RIW,27,5,
2335,10002611203,KWIATKOWSKI Grzegorz,POLAND,,38,5,
2336,10004776929,BRÜNGGER Nico,SWITZERLAND,,29,5,
2337,10003368611,SOUSA Sérgio,PORTUGAL,,34,5,
2338,10013773273,ZOTOV Evgenii,RUSSIAN FEDERATION,,23,5,
2339,10061410175,HOEKSTRA Jochem,NETHERLANDS,,25,5,
2340,10006476752,JEFFERSON Rueda Tobon,COLOMBIA,,27,5,
2341,10004527759,MANAN Anuar,MALAYSIA,TSG,31,5,
