Rank;UCI ID;Name;Nationality;Team Code;Age;Points
215;10035424380;RENDON JAIMES Juan Pablo;COLOMBIA;;27;21
216;10061399970;CALDERÓN Edson;COLOMBIA;;32;21
217;10006548187;MULLER Mauricio;ARGENTINA;SEP;35;21
218;10002170053;MEDICI Matias;ARGENTINA;;41;21
219;10004555647;PORTUONDO TORRES Pedro;CUBA;;31;20
220;10009765355;RAMIREZ BOTERO Carlos Mario;COLOMBIA;MOT;22;20
221;10016093593;JOHN Jamal;GUYANA;;19;20
222;10010672408;JOYA José Dagoberto;EL SALVADOR;;28;20
223;10061383806;ARIAS Jan Carlos;CUBA;;31;20
224;10015140367;HUSBANDS Stephano;GUYANA;;20;20
225;10010619561;GUZMÁN William;PUERTO RICO;;20;20
226;10002470652;TUFT Svein;CANADA;OBE;39;20
227;10050356825;BRENES OBANDO Gregory;COSTA RICA;CEE;28;20
228;10061382590;TAVARES Luís;BRAZIL;;39;20
229;10009251457;CARRANZA Angel;GUATEMALA;;20;20
230;10006927703;QUIÑONEZ Charli;EL SALVADOR;;29;20
231;10009704933;VÁSQUEZ Ron;BELIZE;;30;20
232;10006415825;MARCOS VIDUEIRO Leandro;CUBA;;25;20
233;10006059147;PACHON MELO Oscar Mauricio;COLOMBIA;;29;20
234;10006570318;VAUBOURZEIX Thomas;FRANCE;LRT;27;20
235;10009971176;TOOVEY Ayden;AUSTRALIA;;21;20
236;10008919738;TORRES Alder;GUATEMALA;;26;20
237;10009795768;BRISEBOIS Olivier;CANADA;GQC;21;20
238;10010590259;LOAIZA NAJERA Franklin;COSTA RICA;;21;20
239;10009340474;DIAZ CARDENAS Edward Fabian;COLOMBIA;GWS;22;20
240;10008088568;DURAN Alejandro Antonio;ARGENTINA;;25;20
241;10015760864;ZUÑIGA Rodrigo;CHILE;;34;20
242;10006429565;ANACONA Winner Andrew;COLOMBIA;MOV;28;20
243;10008674612;GUERREIRO Ruben;PORTUGAL;AHB;22;20
244;10005852821;KWIATKOWSKI Michal;POLAND;SKY;26;20
245;10006473520;PREIDLER Georg;AUSTRIA;TGA;26;20
246;10003025875;PAUWELS Serge;BELGIUM;DDD;33;20
247;10006491708;BARDET Romain;FRANCE;ALM;26;20
248;10003032949;CLARKE Simon;AUSTRALIA;CDT;30;20
249;10004556253;ARASHIRO Yukiya;JAPAN;LAM;32;20
250;10002916448;IMPEY Daryl;SOUTH AFRICA;OBE;32;20
251;10002724872;ROCHE Nicolas;IRELAND;SKY;32;20
252;10001457509;VALVERDE Alejandro;SPAIN;MOV;36;20
253;10006658426;CHERNETSKII Sergei;RUSSIAN FEDERATION;KAT;26;20
254;10006501206;CORELLA BRAUN Rene Guillermo;MEXICO;STF;25;20
255;10003292324;CAVENDISH Mark;GREAT BRITAIN;DDD;31;20
256;10008697648;TIVANI PEREZ German Nicolas;ARGENTINA;;21;19
257;10007523342;TUREK Daniel;CZECH REPUBLIC;CAT;23;18
258;10003241093;HERNANDEZ Andris José;BOLIVARIAN REPUBLIC OF VENEZUELA;;34;18
259;10005384692;RAMIREZ CALDERON Alejandro;COLOMBIA;;35;18
260;10006264160;CAMARGO Jonathan;BOLIVARIAN REPUBLIC OF VENEZUELA;;28;18
261;10009762022;SANCHEZ VERGARA Brayan Stiven;COLOMBIA;JAM;22;18
262;10009720491;AULAR SANABRIA Orluis Alberto;BOLIVARIAN REPUBLIC OF VENEZUELA;;20;18
263;10010984020;FLOREZ LOPEZ Miguel Eduardo;COLOMBIA;BRC;20;18
264;10009430505;MASBOURIAN Nicolas;CANADA;SPC;22;18
265;10008008241;TANOVITCHII Nicolae;REPUBLIC OF MOLDOVA;LRT;23;18
266;10002724367;CLARKE Jonathan;AUSTRALIA;UHC;32;18
267;10009706145;WILLIAMS Tyler;UNITED STATES OF AMERICA;AHB;22;18
268;10004451775;MEGIAS LEAL Javier;SPAIN;TNN;33;18
269;10008951262;MENDOZA José;BOLIVARIAN REPUBLIC OF VENEZUELA;;22;18
270;10008834660;KUSS Sepp;UNITED STATES OF AMERICA;RLY;22;17
271;10009688967;CEPEDA Jefferson;ECUADOR;ECU;20;17
272;10004563731;ZAMPARELLA Marco;ITALY;AMO;29;17
273;10006064908;KONING Peter;NETHERLANDS;DPC;26;17
274;10003120047;MILAN JIMENEZ Diego;DOMINICAN REPUBLIC;DCT;31;16,75
275;10011126789;LEON NAVARRO Bernardo;BOLIVIA;;23;16
276;10011236624;DROUIN David;CANADA;;21;16
277;10001112955;HORNER Christopher;UNITED STATES OF AMERICA;LRT;45;16
278;10009704832;BORLAND Joel;BELIZE;;22;15
279;10010593693;GORDON Tesheed;ANTIGUA AND BARBUDA;;20;15
280;10014017086;FLOWERS Tarique;BELIZE;;20;15
281;10008899025;JUCHANI Wilber;BOLIVIA;;26;15
282;10007906389;BRIDGES Jyme;ANTIGUA AND BARBUDA;;27;15
283;10011031409;MARTÍNEZ FIGUEROA Gian;PUERTO RICO;;20;15
284;10009574486;RIOS ROSALES Brayan;GUATEMALA;;24;15
285;10061273769;RODRIGUEZ ESPINAL Jose A.;DOMINICAN REPUBLIC;;32;15
286;10010679175;CHAVARRIA Joslyn;BELIZE;;21;15
287;10006455635;DANIEL Aurelien;FRANCE;;25;15
288;10006233646;SOLADAY Thomas;UNITED STATES OF AMERICA;RLY;33;15
289;10007982979;PEDROZO DA SILVA Elton;BRAZIL;;39;15
290;10010099401;ALPIZAR NAVAS Josue;COSTA RICA;CEE;19;15
