Rank,UCI ID,Name,Nationality,Team Code,Age,Points
329,10083544969,SAMUDIO GUERRA Joseph Ivan,PANAMA,,20,10
330,10096482850,KRAMP Kelly,BAHAMAS,,57,10
331,10011097689,MAZARA LUISITO Leonardo,DOMINICAN REPUBLIC,,26,10
332,10010907834,RUIZ BERRIOS David A,PUERTO RICO,,32,10
333,10009037855,TOC Gerson,GUATEMALA,,24,10
334,10014362549,COOPER William,UNITED STATES OF AMERICA,,31,10
335,10050370666,RAMIREZ RAMIREZ Fabian,COSTA RICA,,27,10
336,10005971847,GOMEZ Yelko,PANAMA,,30,10
337,10080932538,ESPINOSA Einar,PANAMA,,22,10
338,10051908522,OJEDA MILLALONCO Cristian Humberto,CHILE,,27,10
339,10049185145,ALVARADO TENEB Adrian,CHILE,,28,10
340,10083729875,CASTILLO Jose,BOLIVARIAN REPUBLIC OF VENEZUELA,,20,10
341,10016008115,RABON VELA Albeiro,COLOMBIA,DPA,27,10
342,10054991001,OGANDO REYNOSO Jonatan,DOMINICAN REPUBLIC,,34,10
343,10015109853,MEDINA FREITEZ Rafael,BOLIVARIAN REPUBLIC OF VENEZUELA,,25,10
344,10011855808,HERNÁNDEZ VARGAS Daniel,COSTA RICA,,28,10
345,10008880938,ROSAS Laureano,ARGENTINA,ACM,29,10
346,10009035229,RUIZ ROJAS Diego Fernando,COLOMBIA,BET,25,10
347,10008865881,ULLOA AREVALO Jose Gerardo,MEXICO,,23,10
348,10035272416,MONTAÑA CADENA Fredy Emir,COLOMBIA,EPM,37,10
349,10007996723,DUARTE SANDOVAL Alvaro Raul,COLOMBIA,GCB,28,10
350,10008971268,MOLANO BENAVIDES Juan Sebastian,COLOMBIA,UAD,25,10
351,10035337585,BUITRAGO SANCHEZ Santiago,COLOMBIA,,20,9
352,10007889316,FRAYRE MOCTEZUMA Eder,MEXICO,DCB,28,9
353,10055203791,MARIS Fischer,UNITED STATES OF AMERICA,,22,8
354,10060033078,GUZMAN ORMEÑO Jonathan,CHILE,,29,8
355,10008969450,RODRÍGUEZ Maicol,PANAMA,,33,8
356,10003965765,MONTOYA CANTILLO Paolo Cesar,COSTA RICA,,34,8
357,10007199202,QUISHPE QUISHPE Carlos Eduardo,ECUADOR,,28,8
358,10010082223,CHEYNE Jordan,CANADA,ELV,28,8
359,10054790331,TRONCOSO RODRÍGUEZ Pablo Andrés,URUGUAY,,24,8
360,10009400593,PONCIANO Edson Antonio,BRAZIL,,28,8
